n,tp,fp,tn,fn,precision,recall,f1,cv_scheme,model,event_threshold_c,score_threshold_c
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,35.2
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,35.3
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,35.4
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,35.5
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,35.6
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,35.7
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,35.8
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,35.9
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.0
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.1
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.2
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.3
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.4
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.5
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.6
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.7
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.8
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,36.9
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.0
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.1
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.2
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.3
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.4
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.5
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.6
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.7
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.8
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,37.9
5426,0,0,5397,29,,0.0,,time_block,M5_v10_morphology_ridge,33,38.0
5426,472,3216,1738,0,0.1279826464208243,1.0,0.22692307692307695,time_block,M6_v10_overhead_ridge,31,26.0
5426,472,3015,1939,0,0.1353599082305707,1.0,0.2384440515281637,time_block,M6_v10_overhead_ridge,31,26.1
5426,472,2837,2117,0,0.14264128135388335,1.0,0.2496693996297276,time_block,M6_v10_overhead_ridge,31,26.2
5426,472,2665,2289,0,0.15046222505578577,1.0,0.26156830146855087,time_block,M6_v10_overhead_ridge,31,26.3
5426,472,2552,2402,0,0.15608465608465608,1.0,0.2700228832951945,time_block,M6_v10_overhead_ridge,31,26.4
5426,472,2464,2490,0,0.16076294277929154,1.0,0.2769953051643192,time_block,M6_v10_overhead_ridge,31,26.5
5426,472,2379,2575,0,0.16555594528235706,1.0,0.2840806500150466,time_block,M6_v10_overhead_ridge,31,26.6
5426,472,2246,2708,0,0.17365710080941868,1.0,0.2959247648902821,time_block,M6_v10_overhead_ridge,31,26.7
5426,472,2160,2794,0,0.17933130699088146,1.0,0.30412371134020616,time_block,M6_v10_overhead_ridge,31,26.8
5426,472,2071,2883,0,0.18560755013763272,1.0,0.3131011608623549,time_block,M6_v10_overhead_ridge,31,26.9
5426,472,2005,2949,0,0.19055308841340332,1.0,0.320108511359783,time_block,M6_v10_overhead_ridge,31,27.0
5426,472,1929,3025,0,0.1965847563515202,1.0,0.328576400974591,time_block,M6_v10_overhead_ridge,31,27.1
5426,472,1865,3089,0,0.20196833547282841,1.0,0.33606265574937705,time_block,M6_v10_overhead_ridge,31,27.2
5426,472,1847,3107,0,0.20353600689952567,1.0,0.33823002508061634,time_block,M6_v10_overhead_ridge,31,27.3
5426,472,1816,3138,0,0.2062937062937063,1.0,0.3420289855072464,time_block,M6_v10_overhead_ridge,31,27.4
5426,472,1764,3190,0,0.2110912343470483,1.0,0.3485967503692762,time_block,M6_v10_overhead_ridge,31,27.5
5426,469,1681,3273,3,0.21813953488372093,0.9936440677966102,0.35774218154080856,time_block,M6_v10_overhead_ridge,31,27.6
5426,462,1605,3349,10,0.22351233671988388,0.9788135593220338,0.36392280425364315,time_block,M6_v10_overhead_ridge,31,27.7
5426,446,1525,3429,26,0.22628107559614408,0.9449152542372882,0.36512484650020466,time_block,M6_v10_overhead_ridge,31,27.8
5426,440,1448,3506,32,0.2330508474576271,0.9322033898305084,0.3728813559322034,time_block,M6_v10_overhead_ridge,31,27.9
5426,436,1372,3582,36,0.2411504424778761,0.923728813559322,0.38245614035087716,time_block,M6_v10_overhead_ridge,31,28.0
5426,435,1337,3617,37,0.24548532731376976,0.9216101694915254,0.3877005347593583,time_block,M6_v10_overhead_ridge,31,28.1
5426,435,1252,3702,37,0.25785417901600477,0.9216101694915254,0.4029643353404354,time_block,M6_v10_overhead_ridge,31,28.2
5426,434,1145,3809,38,0.27485750474984166,0.9194915254237288,0.4232081911262799,time_block,M6_v10_overhead_ridge,31,28.3
5426,431,1080,3874,41,0.28524156187954997,0.913135593220339,0.43469490670700955,time_block,M6_v10_overhead_ridge,31,28.4
5426,427,1062,3892,45,0.2867696440564137,0.9046610169491526,0.43549209586945437,time_block,M6_v10_overhead_ridge,31,28.5
5426,425,1048,3906,47,0.28852681602172436,0.9004237288135594,0.43701799485861176,time_block,M6_v10_overhead_ridge,31,28.6
5426,422,1039,3915,50,0.2888432580424367,0.8940677966101694,0.4366270046559752,time_block,M6_v10_overhead_ridge,31,28.7
5426,398,1007,3947,74,0.28327402135231317,0.8432203389830508,0.4240809802876932,time_block,M6_v10_overhead_ridge,31,28.8
5426,386,997,3957,86,0.27910339840925524,0.8177966101694916,0.4161725067385445,time_block,M6_v10_overhead_ridge,31,28.9
5426,367,961,3993,105,0.276355421686747,0.777542372881356,0.4077777777777778,time_block,M6_v10_overhead_ridge,31,29.0
5426,362,932,4022,110,0.2797527047913447,0.7669491525423728,0.4099660249150623,time_block,M6_v10_overhead_ridge,31,29.1
5426,356,884,4070,116,0.2870967741935484,0.7542372881355932,0.4158878504672897,time_block,M6_v10_overhead_ridge,31,29.2
5426,350,811,4143,122,0.301464254952627,0.7415254237288136,0.4286589099816289,time_block,M6_v10_overhead_ridge,31,29.3
5426,340,750,4204,132,0.3119266055045872,0.7203389830508474,0.4353393085787452,time_block,M6_v10_overhead_ridge,31,29.4
5426,333,730,4224,139,0.31326434619002824,0.7055084745762712,0.43387622149837135,time_block,M6_v10_overhead_ridge,31,29.5
5426,328,713,4241,144,0.3150816522574448,0.6949152542372882,0.43357567746199605,time_block,M6_v10_overhead_ridge,31,29.6
5426,320,683,4271,152,0.3190428713858425,0.6779661016949152,0.4338983050847458,time_block,M6_v10_overhead_ridge,31,29.7
5426,303,630,4324,169,0.3247588424437299,0.6419491525423728,0.4313167259786476,time_block,M6_v10_overhead_ridge,31,29.8
5426,286,573,4381,186,0.3329452852153667,0.6059322033898306,0.4297520661157025,time_block,M6_v10_overhead_ridge,31,29.9
5426,272,505,4449,200,0.35006435006435005,0.576271186440678,0.4355484387510008,time_block,M6_v10_overhead_ridge,31,30.0
5426,258,415,4539,214,0.3833580980683507,0.5466101694915254,0.45065502183406114,time_block,M6_v10_overhead_ridge,31,30.1
5426,246,380,4574,226,0.3929712460063898,0.5211864406779662,0.44808743169398907,time_block,M6_v10_overhead_ridge,31,30.2
5426,232,354,4600,240,0.39590443686006827,0.4915254237288136,0.43856332703213613,time_block,M6_v10_overhead_ridge,31,30.3
5426,215,330,4624,257,0.3944954128440367,0.4555084745762712,0.42281219272369713,time_block,M6_v10_overhead_ridge,31,30.4
5426,203,313,4641,269,0.39341085271317827,0.4300847457627119,0.41093117408906876,time_block,M6_v10_overhead_ridge,31,30.5
5426,188,279,4675,284,0.4025695931477516,0.3983050847457627,0.4004259850905218,time_block,M6_v10_overhead_ridge,31,30.6
5426,180,257,4697,292,0.41189931350114417,0.3813559322033898,0.39603960396039606,time_block,M6_v10_overhead_ridge,31,30.7
5426,154,237,4717,318,0.3938618925831202,0.326271186440678,0.35689455388180763,time_block,M6_v10_overhead_ridge,31,30.8
5426,131,195,4759,341,0.401840490797546,0.2775423728813559,0.32832080200501257,time_block,M6_v10_overhead_ridge,31,30.9
5426,121,170,4784,351,0.41580756013745707,0.2563559322033898,0.31716906946264745,time_block,M6_v10_overhead_ridge,31,31.0
5426,105,144,4810,367,0.42168674698795183,0.22245762711864406,0.2912621359223301,time_block,M6_v10_overhead_ridge,31,31.1
5426,83,125,4829,389,0.39903846153846156,0.17584745762711865,0.24411764705882352,time_block,M6_v10_overhead_ridge,31,31.2
5426,44,81,4873,428,0.352,0.09322033898305085,0.1474036850921273,time_block,M6_v10_overhead_ridge,31,31.3
5426,42,78,4876,430,0.35,0.08898305084745763,0.14189189189189189,time_block,M6_v10_overhead_ridge,31,31.4
5426,26,57,4897,446,0.3132530120481928,0.05508474576271186,0.0936936936936937,time_block,M6_v10_overhead_ridge,31,31.5
5426,18,45,4909,454,0.2857142857142857,0.038135593220338986,0.06728971962616823,time_block,M6_v10_overhead_ridge,31,31.6
5426,18,38,4916,454,0.32142857142857145,0.038135593220338986,0.06818181818181818,time_block,M6_v10_overhead_ridge,31,31.7
5426,10,22,4932,462,0.3125,0.0211864406779661,0.03968253968253968,time_block,M6_v10_overhead_ridge,31,31.8
5426,0,8,4946,472,0.0,0.0,,time_block,M6_v10_overhead_ridge,31,31.9
5426,0,8,4946,472,0.0,0.0,,time_block,M6_v10_overhead_ridge,31,32.0
5426,0,8,4946,472,0.0,0.0,,time_block,M6_v10_overhead_ridge,31,32.1
5426,0,8,4946,472,0.0,0.0,,time_block,M6_v10_overhead_ridge,31,32.2
5426,0,5,4949,472,0.0,0.0,,time_block,M6_v10_overhead_ridge,31,32.3
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,32.4
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,32.5
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,32.6
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,32.7
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,32.8
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,32.9
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.0
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.1
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.2
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.3
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.4
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.5
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.6
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.7
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.8
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,33.9
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.0
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.1
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.2
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.3
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.4
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.5
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.6
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.7
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.8
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,34.9
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.0
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.1
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.2
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.3
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.4
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.5
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.6
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.7
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.8
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,35.9
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.0
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.1
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.2
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.3
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.4
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.5
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.6
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.7
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.8
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,36.9
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.0
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.1
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.2
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.3
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.4
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.5
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.6
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.7
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.8
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,37.9
5426,0,0,4954,472,,0.0,,time_block,M6_v10_overhead_ridge,31,38.0
5426,29,3659,1738,0,0.007863340563991324,1.0,0.01560398170567662,time_block,M6_v10_overhead_ridge,33,26.0
5426,29,3458,1939,0,0.008316604531115572,1.0,0.016496018202502842,time_block,M6_v10_overhead_ridge,33,26.1
5426,29,3280,2117,0,0.008763977032336053,1.0,0.01737567405632115,time_block,M6_v10_overhead_ridge,33,26.2
5426,29,3108,2289,0,0.009244501115715651,1.0,0.01831964624131396,time_block,M6_v10_overhead_ridge,33,26.3
5426,29,2995,2402,0,0.00958994708994709,1.0,0.01899770717327219,time_block,M6_v10_overhead_ridge,33,26.4
5426,29,2907,2490,0,0.009877384196185286,1.0,0.019561551433389546,time_block,M6_v10_overhead_ridge,33,26.5
5426,29,2822,2575,0,0.010171869519466853,1.0,0.02013888888888889,time_block,M6_v10_overhead_ridge,33,26.6
5426,29,2689,2708,0,0.010669610007358351,1.0,0.021113942482708408,time_block,M6_v10_overhead_ridge,33,26.7
5426,29,2603,2794,0,0.011018237082066869,1.0,0.021796317173994738,time_block,M6_v10_overhead_ridge,33,26.8
5426,29,2514,2883,0,0.011403853716083366,1.0,0.02255054432348367,time_block,M6_v10_overhead_ridge,33,26.9
5426,29,2448,2949,0,0.011707710940654016,1.0,0.023144453312051075,time_block,M6_v10_overhead_ridge,33,27.0
5426,29,2372,3025,0,0.012078300708038317,1.0,0.023868312757201648,time_block,M6_v10_overhead_ridge,33,27.1
5426,29,2308,3089,0,0.012409071459135643,1.0,0.024513947590870666,time_block,M6_v10_overhead_ridge,33,27.2
5426,29,2290,3107,0,0.01250539025442001,1.0,0.024701873935264053,time_block,M6_v10_overhead_ridge,33,27.3
5426,29,2259,3138,0,0.012674825174825174,1.0,0.025032369443245574,time_block,M6_v10_overhead_ridge,33,27.4
5426,29,2207,3190,0,0.0129695885509839,1.0,0.025607064017660042,time_block,M6_v10_overhead_ridge,33,27.5
5426,29,2121,3276,0,0.013488372093023256,1.0,0.02661771454795778,time_block,M6_v10_overhead_ridge,33,27.6
5426,29,2038,3359,0,0.014029995162070633,1.0,0.02767175572519084,time_block,M6_v10_overhead_ridge,33,27.7
5426,29,1942,3455,0,0.014713343480466767,1.0,0.029,time_block,M6_v10_overhead_ridge,33,27.8
5426,29,1859,3538,0,0.015360169491525424,1.0,0.03025560772039645,time_block,M6_v10_overhead_ridge,33,27.9
5426,29,1779,3618,0,0.016039823008849558,1.0,0.031573217201959713,time_block,M6_v10_overhead_ridge,33,28.0
5426,29,1743,3654,0,0.01636568848758465,1.0,0.03220433092726263,time_block,M6_v10_overhead_ridge,33,28.1
5426,29,1658,3739,0,0.017190278601066984,1.0,0.03379953379953381,time_block,M6_v10_overhead_ridge,33,28.2
5426,29,1550,3847,0,0.01836605446485117,1.0,0.03606965174129353,time_block,M6_v10_overhead_ridge,33,28.3
5426,29,1482,3915,0,0.019192587690271344,1.0,0.03766233766233766,time_block,M6_v10_overhead_ridge,33,28.4
5426,29,1460,3937,0,0.019476158495634655,1.0,0.038208168642951255,time_block,M6_v10_overhead_ridge,33,28.5
5426,29,1444,3953,0,0.019687712152070606,1.0,0.03861517976031958,time_block,M6_v10_overhead_ridge,33,28.6
5426,28,1433,3964,1,0.019164955509924708,0.9655172413793104,0.03758389261744966,time_block,M6_v10_overhead_ridge,33,28.7
5426,25,1380,4017,4,0.017793594306049824,0.8620689655172413,0.03486750348675035,time_block,M6_v10_overhead_ridge,33,28.8
5426,23,1360,4037,6,0.016630513376717282,0.7931034482758621,0.032577903682719546,time_block,M6_v10_overhead_ridge,33,28.9
5426,23,1305,4092,6,0.017319277108433735,0.7931034482758621,0.03389830508474576,time_block,M6_v10_overhead_ridge,33,29.0
5426,23,1271,4126,6,0.01777434312210201,0.7931034482758621,0.03476946334089191,time_block,M6_v10_overhead_ridge,33,29.1
5426,23,1217,4180,6,0.018548387096774192,0.7931034482758621,0.036249014972419225,time_block,M6_v10_overhead_ridge,33,29.2
5426,23,1138,4259,6,0.019810508182601206,0.7931034482758621,0.038655462184873944,time_block,M6_v10_overhead_ridge,33,29.3
5426,23,1067,4330,6,0.02110091743119266,0.7931034482758621,0.041108132260947276,time_block,M6_v10_overhead_ridge,33,29.4
5426,23,1040,4357,6,0.021636876763875823,0.7931034482758621,0.04212454212454212,time_block,M6_v10_overhead_ridge,33,29.5
5426,23,1018,4379,6,0.022094140249759846,0.7931034482758621,0.04299065420560748,time_block,M6_v10_overhead_ridge,33,29.6
5426,23,980,4417,6,0.022931206380857428,0.7931034482758621,0.044573643410852716,time_block,M6_v10_overhead_ridge,33,29.7
5426,21,912,4485,8,0.022508038585209004,0.7241379310344828,0.04365904365904366,time_block,M6_v10_overhead_ridge,33,29.8
5426,21,838,4559,8,0.024447031431897557,0.7241379310344828,0.04729729729729731,time_block,M6_v10_overhead_ridge,33,29.9
5426,21,756,4641,8,0.02702702702702703,0.7241379310344828,0.052109181141439205,time_block,M6_v10_overhead_ridge,33,30.0
5426,20,653,4744,9,0.029717682020802376,0.6896551724137931,0.056980056980056974,time_block,M6_v10_overhead_ridge,33,30.1
5426,20,606,4791,9,0.03194888178913738,0.6896551724137931,0.061068702290076333,time_block,M6_v10_overhead_ridge,33,30.2
5426,20,566,4831,9,0.034129692832764506,0.6896551724137931,0.06504065040650407,time_block,M6_v10_overhead_ridge,33,30.3
5426,18,527,4870,11,0.03302752293577982,0.6206896551724138,0.0627177700348432,time_block,M6_v10_overhead_ridge,33,30.4
5426,18,498,4899,11,0.03488372093023256,0.6206896551724138,0.06605504587155964,time_block,M6_v10_overhead_ridge,33,30.5
5426,18,449,4948,11,0.03854389721627409,0.6206896551724138,0.07258064516129033,time_block,M6_v10_overhead_ridge,33,30.6
5426,17,420,4977,12,0.038901601830663615,0.5862068965517241,0.07296137339055793,time_block,M6_v10_overhead_ridge,33,30.7
5426,16,375,5022,13,0.04092071611253197,0.5517241379310345,0.07619047619047618,time_block,M6_v10_overhead_ridge,33,30.8
5426,16,310,5087,13,0.049079754601226995,0.5517241379310345,0.09014084507042253,time_block,M6_v10_overhead_ridge,33,30.9
5426,15,276,5121,14,0.05154639175257732,0.5172413793103449,0.09375,time_block,M6_v10_overhead_ridge,33,31.0
5426,11,238,5159,18,0.04417670682730924,0.3793103448275862,0.07913669064748201,time_block,M6_v10_overhead_ridge,33,31.1
5426,9,199,5198,20,0.04326923076923077,0.3103448275862069,0.0759493670886076,time_block,M6_v10_overhead_ridge,33,31.2
5426,2,123,5274,27,0.016,0.06896551724137931,0.025974025974025976,time_block,M6_v10_overhead_ridge,33,31.3
5426,2,118,5279,27,0.016666666666666666,0.06896551724137931,0.026845637583892617,time_block,M6_v10_overhead_ridge,33,31.4
5426,1,82,5315,28,0.012048192771084338,0.034482758620689655,0.01785714285714286,time_block,M6_v10_overhead_ridge,33,31.5
5426,0,63,5334,29,0.0,0.0,,time_block,M6_v10_overhead_ridge,33,31.6
5426,0,56,5341,29,0.0,0.0,,time_block,M6_v10_overhead_ridge,33,31.7
5426,0,32,5365,29,0.0,0.0,,time_block,M6_v10_overhead_ridge,33,31.8
5426,0,8,5389,29,0.0,0.0,,time_block,M6_v10_overhead_ridge,33,31.9
5426,0,8,5389,29,0.0,0.0,,time_block,M6_v10_overhead_ridge,33,32.0
5426,0,8,5389,29,0.0,0.0,,time_block,M6_v10_overhead_ridge,33,32.1
5426,0,8,5389,29,0.0,0.0,,time_block,M6_v10_overhead_ridge,33,32.2
5426,0,5,5392,29,0.0,0.0,,time_block,M6_v10_overhead_ridge,33,32.3
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,32.4
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,32.5
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,32.6
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,32.7
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,32.8
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,32.9
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.0
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.1
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.2
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.3
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.4
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.5
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.6
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.7
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.8
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,33.9
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,34.0
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,34.1
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,34.2
5426,0,0,5397,29,,0.0,,time_block,M6_v10_overhead_ridge,33,34.3
