dataset,model,event_threshold_c,threshold_c,precision,recall,f1,tp,fp,fn,tn,n_pos,n_pred_pos
all_stations,M4_inertia_ridge,31.0,31.15,0.6834170854271356,0.04781997187060478,0.0893854748603352,136,63,2708,37482,2844,199
all_stations,M4_inertia_ridge,31.0,31.2,0.6948051948051948,0.03762306610407876,0.0713809206137425,107,47,2737,37498,2844,154
all_stations,M4_inertia_ridge,31.0,31.25,0.652542372881356,0.02707454289732771,0.05199189736664417,77,41,2767,37504,2844,118
all_stations,M4_inertia_ridge,31.0,31.3,0.675,0.0189873417721519,0.036935704514363885,54,26,2790,37519,2844,80
all_stations,M4_inertia_ridge,31.0,31.35,0.74,0.013009845288326301,0.025570145127850726,37,13,2807,37532,2844,50
all_stations,M4_inertia_ridge,31.0,31.4,0.7666666666666667,0.00808720112517581,0.016005567153792626,23,7,2821,37538,2844,30
all_stations,M4_inertia_ridge,31.0,31.45,0.7222222222222222,0.004571026722925457,0.009084556254367574,13,5,2831,37540,2844,18
all_stations,M4_inertia_ridge,31.0,31.5,0.6923076923076923,0.0031645569620253164,0.006300315015750787,9,4,2835,37541,2844,13
all_stations,M4_inertia_ridge,31.0,31.55,0.5714285714285714,0.0014064697609001407,0.002806032970887408,4,3,2840,37542,2844,7
all_stations,M4_inertia_ridge,31.0,31.6,0.5,0.0007032348804500703,0.0014044943820224719,2,2,2842,37543,2844,4
all_stations,M4_inertia_ridge,31.0,31.65,0.5,0.00035161744022503517,0.0007027406886858749,1,1,2843,37544,2844,2
all_stations,M4_inertia_ridge,31.0,31.7,0.0,0.0,,0,1,2844,37544,2844,1
all_stations,M4_inertia_ridge,31.0,31.75,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,31.8,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,31.85,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,31.9,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,31.95,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.0,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.05,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.1,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.15,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.2,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.25,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.3,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.35,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.4,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.45,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.5,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.55,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.6,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.65,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.7,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.75,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.8,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.85,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.9,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,32.95,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.0,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.05,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.1,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.15,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.2,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.25,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.3,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.35,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.4,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.45,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.5,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.55,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.6,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.65,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.7,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.75,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.8,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.85,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.9,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,33.95,,0.0,,0,0,2844,37545,2844,0
all_stations,M4_inertia_ridge,31.0,34.0,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,27.0,0.17722549142356328,0.9954289732770746,0.3008821341268998,2831,13143,13,24402,2844,15974
all_stations,M5_v10_morphology_ridge,31.0,27.05,0.18045639979602243,0.9954289732770746,0.3055255773796676,2831,12857,13,24688,2844,15688
all_stations,M5_v10_morphology_ridge,31.0,27.1,0.1835463569713878,0.9947257383966245,0.30990852823574516,2829,12584,15,24961,2844,15413
all_stations,M5_v10_morphology_ridge,31.0,27.15,0.18634564643799473,0.9933192686357243,0.31381915129971116,2825,12335,19,25210,2844,15160
all_stations,M5_v10_morphology_ridge,31.0,27.2,0.18945811483124916,0.990857946554149,0.3180945930691952,2818,12056,26,25489,2844,14874
all_stations,M5_v10_morphology_ridge,31.0,27.25,0.19225771151084056,0.9883966244725738,0.32190094474663616,2811,11810,33,25735,2844,14621
all_stations,M5_v10_morphology_ridge,31.0,27.3,0.19510669354278168,0.9869901547116737,0.3258081364981719,2807,11580,37,25965,2844,14387
all_stations,M5_v10_morphology_ridge,31.0,27.35,0.19766048904235078,0.9862869198312236,0.32932198415027886,2805,11386,39,26159,2844,14191
all_stations,M5_v10_morphology_ridge,31.0,27.4,0.19970044932601097,0.9845288326300985,0.3320486214052772,2800,11221,44,26324,2844,14021
all_stations,M5_v10_morphology_ridge,31.0,27.45,0.20250325567935176,0.9841772151898734,0.3358934357374295,2799,11023,45,26522,2844,13822
all_stations,M5_v10_morphology_ridge,31.0,27.5,0.20601459423601387,0.9827707454289732,0.3406251904210591,2795,10772,49,26773,2844,13567
all_stations,M5_v10_morphology_ridge,31.0,27.55,0.2092534174553102,0.9796061884669479,0.3448446589924496,2786,10528,58,27017,2844,13314
all_stations,M5_v10_morphology_ridge,31.0,27.6,0.2125526215078454,0.9764416315049227,0.34911056634609344,2777,10288,67,27257,2844,13065
all_stations,M5_v10_morphology_ridge,31.0,27.65,0.21565122785203605,0.9757383966244726,0.3532331975560081,2775,10093,69,27452,2844,12868
all_stations,M5_v10_morphology_ridge,31.0,27.7,0.21888073249664536,0.9750351617440225,0.3575066073615677,2773,9896,71,27649,2844,12669
all_stations,M5_v10_morphology_ridge,31.0,27.75,0.22134292565947242,0.9736286919831224,0.36068776865963265,2769,9741,75,27804,2844,12510
all_stations,M5_v10_morphology_ridge,31.0,27.8,0.22410990082913348,0.9694092827004219,0.36405651657203225,2757,9545,87,28000,2844,12302
all_stations,M5_v10_morphology_ridge,31.0,27.85,0.22737051133542943,0.9662447257383966,0.3681178834561286,2748,9338,96,28207,2844,12086
all_stations,M5_v10_morphology_ridge,31.0,27.9,0.2309638249430812,0.9630801687763713,0.372577025096919,2739,9120,105,28425,2844,11859
all_stations,M5_v10_morphology_ridge,31.0,27.95,0.234095598349381,0.9574542897327707,0.3762088974854932,2723,8909,121,28636,2844,11632
all_stations,M5_v10_morphology_ridge,31.0,28.0,0.2383173457713632,0.9521800281293952,0.3812205250932639,2708,8655,136,28890,2844,11363
all_stations,M5_v10_morphology_ridge,31.0,28.05,0.24340387212967132,0.95042194092827,0.3875546634167324,2703,8402,141,29143,2844,11105
all_stations,M5_v10_morphology_ridge,31.0,28.1,0.2483587609801202,0.9444444444444444,0.39329379896039246,2686,8129,158,29416,2844,10815
all_stations,M5_v10_morphology_ridge,31.0,28.15,0.25124588622472965,0.939521800281294,0.3964685807552489,2672,7963,172,29582,2844,10635
all_stations,M5_v10_morphology_ridge,31.0,28.2,0.25432476345216476,0.9356540084388185,0.39993988126549934,2661,7802,183,29743,2844,10463
all_stations,M5_v10_morphology_ridge,31.0,28.25,0.2561686419273363,0.9272151898734177,0.4014309636169889,2637,7657,207,29888,2844,10294
all_stations,M5_v10_morphology_ridge,31.0,28.3,0.25868038381640124,0.9194796061884669,0.40376746699606264,2615,7494,229,30051,2844,10109
all_stations,M5_v10_morphology_ridge,31.0,28.35,0.26082567881296054,0.9085794655414908,0.4053015449768646,2584,7323,260,30222,2844,9907
all_stations,M5_v10_morphology_ridge,31.0,28.4,0.2641178895300907,0.9011954992967651,0.40851131654446926,2563,7141,281,30404,2844,9704
all_stations,M5_v10_morphology_ridge,31.0,28.45,0.26887040741130647,0.8980309423347398,0.4138378028032083,2554,6945,290,30600,2844,9499
all_stations,M5_v10_morphology_ridge,31.0,28.5,0.272171581769437,0.8924050632911392,0.4171254827841236,2538,6787,306,30758,2844,9325
all_stations,M5_v10_morphology_ridge,31.0,28.55,0.2756431308155446,0.8853727144866386,0.4204023708155939,2518,6617,326,30928,2844,9135
all_stations,M5_v10_morphology_ridge,31.0,28.6,0.27929033697835304,0.880098452883263,0.42402168388954775,2503,6459,341,31086,2844,8962
all_stations,M5_v10_morphology_ridge,31.0,28.65,0.2836043050148844,0.8709563994374121,0.42788046294696835,2477,6257,367,31288,2844,8734
all_stations,M5_v10_morphology_ridge,31.0,28.7,0.28829887218045114,0.8628691983122363,0.4321944346600916,2454,6058,390,31487,2844,8512
all_stations,M5_v10_morphology_ridge,31.0,28.75,0.2927417410176031,0.8537271448663853,0.435984916502065,2428,5866,416,31679,2844,8294
all_stations,M5_v10_morphology_ridge,31.0,28.8,0.2966951355365763,0.8428270042194093,0.43889041472123036,2397,5682,447,31863,2844,8079
all_stations,M5_v10_morphology_ridge,31.0,28.85,0.3006761066462559,0.8287623066104078,0.44126181784143026,2357,5482,487,32063,2844,7839
all_stations,M5_v10_morphology_ridge,31.0,28.9,0.30495987370082883,0.8150492264416315,0.4438487314504547,2318,5283,526,32262,2844,7601
all_stations,M5_v10_morphology_ridge,31.0,28.95,0.3088792636708175,0.8023909985935302,0.44605160281469897,2282,5106,562,32439,2844,7388
all_stations,M5_v10_morphology_ridge,31.0,29.0,0.3128205128205128,0.7936005625879043,0.44875236106968885,2257,4958,587,32587,2844,7215
all_stations,M5_v10_morphology_ridge,31.0,29.05,0.3158420076999857,0.7788326300984529,0.44942680328700413,2215,4798,629,32747,2844,7013
all_stations,M5_v10_morphology_ridge,31.0,29.1,0.3209131075110457,0.7661744022503516,0.4523562383226075,2179,4611,665,32934,2844,6790
all_stations,M5_v10_morphology_ridge,31.0,29.15,0.3269084838366975,0.7573839662447257,0.4566945828474504,2154,4435,690,33110,2844,6589
all_stations,M5_v10_morphology_ridge,31.0,29.2,0.33244763988746484,0.7478902953586498,0.4602899805236962,2127,4271,717,33274,2844,6398
all_stations,M5_v10_morphology_ridge,31.0,29.25,0.33956788132860366,0.740506329113924,0.4656201636082246,2106,4096,738,33449,2844,6202
all_stations,M5_v10_morphology_ridge,31.0,29.3,0.34625020878570234,0.7289029535864979,0.4694825048125919,2073,3914,771,33631,2844,5987
all_stations,M5_v10_morphology_ridge,31.0,29.35,0.3536838464199239,0.7190576652601969,0.47414792487827506,2045,3737,799,33808,2844,5782
all_stations,M5_v10_morphology_ridge,31.0,29.4,0.358906055762742,0.710618846694796,0.47693215339233047,2021,3610,823,33935,2844,5631
all_stations,M5_v10_morphology_ridge,31.0,29.45,0.36446886446886445,0.6997187060478199,0.47928709055876684,1990,3470,854,34075,2844,5460
all_stations,M5_v10_morphology_ridge,31.0,29.5,0.368450810403317,0.6874120956399438,0.47975460122699387,1955,3351,889,34194,2844,5306
all_stations,M5_v10_morphology_ridge,31.0,29.55,0.37120031176929075,0.669831223628692,0.47768304914744236,1905,3227,939,34318,2844,5132
all_stations,M5_v10_morphology_ridge,31.0,29.6,0.3769590881335233,0.6511954992967651,0.47750418976408404,1852,3061,992,34484,2844,4913
all_stations,M5_v10_morphology_ridge,31.0,29.65,0.38478027867095393,0.6311533052039381,0.4780929551205221,1795,2870,1049,34675,2844,4665
all_stations,M5_v10_morphology_ridge,31.0,29.7,0.39068825910931176,0.6107594936708861,0.4765432098765432,1737,2709,1107,34836,2844,4446
all_stations,M5_v10_morphology_ridge,31.0,29.75,0.4007168458781362,0.5896624472573839,0.47716602646180106,1677,2508,1167,35037,2844,4185
all_stations,M5_v10_morphology_ridge,31.0,29.8,0.40799185543395267,0.5636427566807314,0.4733500664402776,1603,2326,1241,35219,2844,3929
all_stations,M5_v10_morphology_ridge,31.0,29.85,0.4141578519121237,0.5369198312236287,0.46761598530087284,1527,2160,1317,35385,2844,3687
all_stations,M5_v10_morphology_ridge,31.0,29.9,0.4228538283062645,0.5126582278481012,0.46344564526382703,1458,1990,1386,35555,2844,3448
all_stations,M5_v10_morphology_ridge,31.0,29.95,0.4313603966532383,0.48945147679324896,0.4585735463679789,1392,1835,1452,35710,2844,3227
all_stations,M5_v10_morphology_ridge,31.0,30.0,0.43966666666666665,0.46378340365682136,0.4514031485284052,1319,1681,1525,35864,2844,3000
all_stations,M5_v10_morphology_ridge,31.0,30.05,0.4515195369030391,0.4388185654008439,0.4450784593437946,1248,1516,1596,36029,2844,2764
all_stations,M5_v10_morphology_ridge,31.0,30.1,0.46439873417721517,0.41279887482419125,0.4370811615785554,1174,1354,1670,36191,2844,2528
all_stations,M5_v10_morphology_ridge,31.0,30.15,0.48157780667533595,0.3906469760900141,0.4313725490196079,1111,1196,1733,36349,2844,2307
all_stations,M5_v10_morphology_ridge,31.0,30.2,0.4969091773656681,0.36744022503516177,0.42247826965837887,1045,1058,1799,36487,2844,2103
all_stations,M5_v10_morphology_ridge,31.0,30.25,0.5154855643044619,0.34528832630098455,0.4135607496315013,982,923,1862,36622,2844,1905
all_stations,M5_v10_morphology_ridge,31.0,30.3,0.5299592786503782,0.32032348804500704,0.3992987069910147,911,808,1933,36737,2844,1719
all_stations,M5_v10_morphology_ridge,31.0,30.35,0.5380154639175257,0.29360056258790435,0.37989080982711554,835,717,2009,36828,2844,1552
all_stations,M5_v10_morphology_ridge,31.0,30.4,0.5434015525758645,0.2707454289732771,0.36141750762731756,770,647,2074,36898,2844,1417
all_stations,M5_v10_morphology_ridge,31.0,30.45,0.5452436194895591,0.2478902953586498,0.340826686004351,705,588,2139,36957,2844,1293
all_stations,M5_v10_morphology_ridge,31.0,30.5,0.5477001703577513,0.22609001406469761,0.320059731209557,643,531,2201,37014,2844,1174
all_stations,M5_v10_morphology_ridge,31.0,30.55,0.5582706766917294,0.2088607594936709,0.3039918116683726,594,470,2250,37075,2844,1064
all_stations,M5_v10_morphology_ridge,31.0,30.6,0.5666316894018888,0.189873417721519,0.28443508032657366,540,413,2304,37132,2844,953
all_stations,M5_v10_morphology_ridge,31.0,30.65,0.5682352941176471,0.169831223628692,0.2615051434759069,483,367,2361,37178,2844,850
all_stations,M5_v10_morphology_ridge,31.0,30.7,0.5813008130081301,0.15084388185654007,0.23953098827470687,429,309,2415,37236,2844,738
all_stations,M5_v10_morphology_ridge,31.0,30.75,0.5893416927899686,0.13220815752461323,0.21596783457782887,376,262,2468,37283,2844,638
all_stations,M5_v10_morphology_ridge,31.0,30.8,0.5981981981981982,0.11673699015471167,0.19535157399235073,332,223,2512,37322,2844,555
all_stations,M5_v10_morphology_ridge,31.0,30.85,0.6211453744493393,0.09915611814345991,0.17101273499090358,282,172,2562,37373,2844,454
all_stations,M5_v10_morphology_ridge,31.0,30.9,0.6426666666666667,0.08473980309423347,0.14973594283939112,241,134,2603,37411,2844,375
all_stations,M5_v10_morphology_ridge,31.0,30.95,0.6414473684210527,0.06856540084388185,0.12388818297331639,195,109,2649,37436,2844,304
all_stations,M5_v10_morphology_ridge,31.0,31.0,0.6403162055335968,0.056962025316455694,0.10461737164998386,162,91,2682,37454,2844,253
all_stations,M5_v10_morphology_ridge,31.0,31.05,0.6572769953051644,0.04922644163150492,0.09159306509649982,140,73,2704,37472,2844,213
all_stations,M5_v10_morphology_ridge,31.0,31.1,0.6494252873563219,0.039732770745428976,0.07488402915838303,113,61,2731,37484,2844,174
all_stations,M5_v10_morphology_ridge,31.0,31.15,0.6546762589928058,0.0319971870604782,0.06101240362051627,91,48,2753,37497,2844,139
all_stations,M5_v10_morphology_ridge,31.0,31.2,0.6320754716981132,0.023558368495077357,0.04542372881355933,67,39,2777,37506,2844,106
all_stations,M5_v10_morphology_ridge,31.0,31.25,0.6103896103896104,0.016526019690576654,0.032180760013693945,47,30,2797,37515,2844,77
all_stations,M5_v10_morphology_ridge,31.0,31.3,0.5882352941176471,0.010548523206751054,0.02072538860103627,30,21,2814,37524,2844,51
all_stations,M5_v10_morphology_ridge,31.0,31.35,0.5925925925925926,0.005625879043600563,0.01114594218042494,16,11,2828,37534,2844,27
all_stations,M5_v10_morphology_ridge,31.0,31.4,0.5625,0.0031645569620253164,0.006293706293706293,9,7,2835,37538,2844,16
all_stations,M5_v10_morphology_ridge,31.0,31.45,0.625,0.0017580872011251757,0.0035063113604488078,5,3,2839,37542,2844,8
all_stations,M5_v10_morphology_ridge,31.0,31.5,0.6666666666666666,0.0014064697609001407,0.0028070175438596493,4,2,2840,37543,2844,6
all_stations,M5_v10_morphology_ridge,31.0,31.55,1.0,0.00035161744022503517,0.00070298769771529,1,0,2843,37545,2844,1
all_stations,M5_v10_morphology_ridge,31.0,31.6,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,31.65,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,31.7,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,31.75,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,31.8,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,31.85,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,31.9,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,31.95,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.0,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.05,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.1,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.15,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.2,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.25,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.3,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.35,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.4,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.45,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.5,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.55,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.6,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.65,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.7,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.75,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.8,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.85,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.9,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,32.95,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.0,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.05,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.1,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.15,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.2,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.25,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.3,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.35,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.4,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.45,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.5,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.55,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.6,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.65,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.7,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.75,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.8,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.85,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.9,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,33.95,,0.0,,0,0,2844,37545,2844,0
all_stations,M5_v10_morphology_ridge,31.0,34.0,,0.0,,0,0,2844,37545,2844,0
all_stations,M7_compact_weather_ridge,31.0,27.0,0.17722549142356328,0.9954289732770746,0.3008821341268998,2831,13143,13,24402,2844,15974
all_stations,M7_compact_weather_ridge,31.0,27.05,0.18045639979602243,0.9954289732770746,0.3055255773796676,2831,12857,13,24688,2844,15688
all_stations,M7_compact_weather_ridge,31.0,27.1,0.1835463569713878,0.9947257383966245,0.30990852823574516,2829,12584,15,24961,2844,15413
all_stations,M7_compact_weather_ridge,31.0,27.15,0.18634564643799473,0.9933192686357243,0.31381915129971116,2825,12335,19,25210,2844,15160
all_stations,M7_compact_weather_ridge,31.0,27.2,0.18945811483124916,0.990857946554149,0.3180945930691952,2818,12056,26,25489,2844,14874
all_stations,M7_compact_weather_ridge,31.0,27.25,0.19225771151084056,0.9883966244725738,0.32190094474663616,2811,11810,33,25735,2844,14621
all_stations,M7_compact_weather_ridge,31.0,27.3,0.19510669354278168,0.9869901547116737,0.3258081364981719,2807,11580,37,25965,2844,14387
all_stations,M7_compact_weather_ridge,31.0,27.35,0.19766048904235078,0.9862869198312236,0.32932198415027886,2805,11386,39,26159,2844,14191
all_stations,M7_compact_weather_ridge,31.0,27.4,0.19970044932601097,0.9845288326300985,0.3320486214052772,2800,11221,44,26324,2844,14021
all_stations,M7_compact_weather_ridge,31.0,27.45,0.20250325567935176,0.9841772151898734,0.3358934357374295,2799,11023,45,26522,2844,13822
all_stations,M7_compact_weather_ridge,31.0,27.5,0.20601459423601387,0.9827707454289732,0.3406251904210591,2795,10772,49,26773,2844,13567
all_stations,M7_compact_weather_ridge,31.0,27.55,0.2092534174553102,0.9796061884669479,0.3448446589924496,2786,10528,58,27017,2844,13314
all_stations,M7_compact_weather_ridge,31.0,27.6,0.2125526215078454,0.9764416315049227,0.34911056634609344,2777,10288,67,27257,2844,13065
all_stations,M7_compact_weather_ridge,31.0,27.65,0.21565122785203605,0.9757383966244726,0.3532331975560081,2775,10093,69,27452,2844,12868
all_stations,M7_compact_weather_ridge,31.0,27.7,0.21888073249664536,0.9750351617440225,0.3575066073615677,2773,9896,71,27649,2844,12669
all_stations,M7_compact_weather_ridge,31.0,27.75,0.22134292565947242,0.9736286919831224,0.36068776865963265,2769,9741,75,27804,2844,12510
all_stations,M7_compact_weather_ridge,31.0,27.8,0.22410990082913348,0.9694092827004219,0.36405651657203225,2757,9545,87,28000,2844,12302
all_stations,M7_compact_weather_ridge,31.0,27.85,0.22737051133542943,0.9662447257383966,0.3681178834561286,2748,9338,96,28207,2844,12086
all_stations,M7_compact_weather_ridge,31.0,27.9,0.2309638249430812,0.9630801687763713,0.372577025096919,2739,9120,105,28425,2844,11859
all_stations,M7_compact_weather_ridge,31.0,27.95,0.234095598349381,0.9574542897327707,0.3762088974854932,2723,8909,121,28636,2844,11632
all_stations,M7_compact_weather_ridge,31.0,28.0,0.2383173457713632,0.9521800281293952,0.3812205250932639,2708,8655,136,28890,2844,11363
all_stations,M7_compact_weather_ridge,31.0,28.05,0.24340387212967132,0.95042194092827,0.3875546634167324,2703,8402,141,29143,2844,11105
all_stations,M7_compact_weather_ridge,31.0,28.1,0.2483587609801202,0.9444444444444444,0.39329379896039246,2686,8129,158,29416,2844,10815
all_stations,M7_compact_weather_ridge,31.0,28.15,0.25124588622472965,0.939521800281294,0.3964685807552489,2672,7963,172,29582,2844,10635
all_stations,M7_compact_weather_ridge,31.0,28.2,0.25432476345216476,0.9356540084388185,0.39993988126549934,2661,7802,183,29743,2844,10463
all_stations,M7_compact_weather_ridge,31.0,28.25,0.2561686419273363,0.9272151898734177,0.4014309636169889,2637,7657,207,29888,2844,10294
all_stations,M7_compact_weather_ridge,31.0,28.3,0.25868038381640124,0.9194796061884669,0.40376746699606264,2615,7494,229,30051,2844,10109
all_stations,M7_compact_weather_ridge,31.0,28.35,0.26082567881296054,0.9085794655414908,0.4053015449768646,2584,7323,260,30222,2844,9907
all_stations,M7_compact_weather_ridge,31.0,28.4,0.2641178895300907,0.9011954992967651,0.40851131654446926,2563,7141,281,30404,2844,9704
all_stations,M7_compact_weather_ridge,31.0,28.45,0.26887040741130647,0.8980309423347398,0.4138378028032083,2554,6945,290,30600,2844,9499
all_stations,M7_compact_weather_ridge,31.0,28.5,0.272171581769437,0.8924050632911392,0.4171254827841236,2538,6787,306,30758,2844,9325
all_stations,M7_compact_weather_ridge,31.0,28.55,0.2756431308155446,0.8853727144866386,0.4204023708155939,2518,6617,326,30928,2844,9135
